average_journey_time,average_pt_service_rate,average_intracity_journey_time,average_intercity_journey_time,pt_network_name,train_headway,bus_headway,demand_size,intra_ratio,random_seed,total_pt_cost
2947.715,0.955,2248.258333333333,3996.9,diagonal,10,10,200,60,3,9254.495263897003
2938.215,0.955,2209.0666666666666,4031.9375,diagonal,10,10,200,60,6,9254.495263897003
2902.585,0.96,2157.475,4020.25,diagonal,10,10,200,60,9,9254.495263897003
2596.895,0.935,2251.76875,3977.4,diagonal,10,10,200,80,3,9254.495263897003
2568.04,0.95,2203.61875,4025.725,diagonal,10,10,200,80,6,9254.495263897003
2534.01,0.935,2154.9125,4050.4,diagonal,10,10,200,80,9,9254.495263897003
4035.2733333333335,1.0,,4035.2733333333335,diagonal,10,10,300,0,3,9254.495263897003
4034.076666666667,1.0,,4034.076666666667,diagonal,10,10,300,0,6,9254.495263897003
4075.1566666666663,1.0,,4075.1566666666663,diagonal,10,10,300,0,9,9254.495263897003
3673.6,0.9766666666666668,2296.483333333333,4017.8791666666666,diagonal,10,10,300,20,3,9254.495263897003
3673.643333333333,0.9866666666666668,2288.0666666666666,4020.0375,diagonal,10,10,300,20,6,9254.495263897003
3678.54,0.9833333333333332,2099.2833333333333,4073.3541666666665,diagonal,10,10,300,20,9,9254.495263897003
3310.463333333333,0.9566666666666668,2292.6,3989.038888888889,diagonal,10,10,300,40,3,9254.495263897003
3312.87,0.9766666666666668,2216.375,4043.866666666667,diagonal,10,10,300,40,6,9254.495263897003
3278.343333333333,0.9566666666666668,2118.8083333333334,4051.366666666667,diagonal,10,10,300,40,9,9254.495263897003
2945.21,0.9366666666666666,2249.688888888889,3988.491666666667,diagonal,10,10,300,60,3,9254.495263897003
2965.54,0.9666666666666668,2211.2833333333333,4096.925,diagonal,10,10,300,60,6,9254.495263897003
2907.6833333333334,0.95,2131.6388888888887,4071.75,diagonal,10,10,300,60,9,9254.495263897003
2575.366666666667,0.9166666666666666,2227.2375,3967.883333333333,diagonal,10,10,300,80,3,9254.495263897003
2598.69,0.9666666666666668,2195.0125,4213.4,diagonal,10,10,300,80,6,9254.495263897003
2553.2433333333333,0.94,2174.770833333333,4067.133333333333,diagonal,10,10,300,80,9,9254.495263897003
4019.0775,1.0,,4019.0775,diagonal,10,10,400,0,3,9254.495263897003
4046.1125,1.0,,4046.1125,diagonal,10,10,400,0,6,9254.495263897003
4074.05,1.0,,4074.05,diagonal,10,10,400,0,9,9254.495263897003
3640.5,0.975,2229.0375,3993.365625,diagonal,10,10,400,20,3,9254.495263897003
3686.6575,0.985,2186.8375,4061.6125,diagonal,10,10,400,20,6,9254.495263897003
3683.82,0.9825,2132.8875,4071.553125,diagonal,10,10,400,20,9,9254.495263897003
3284.615,0.9475,2237.96875,3982.3791666666666,diagonal,10,10,400,40,3,9254.495263897003
3311.9,0.975,2171.0875,4072.4416666666666,diagonal,10,10,400,40,6,9254.495263897003
3317.575,0.9725,2180.09375,4075.8958333333335,diagonal,10,10,400,40,9,9254.495263897003
2940.57,0.945,2235.4875,3998.19375,diagonal,10,10,400,60,3,9254.495263897003
2931.45,0.97,2200.929166666667,4027.23125,diagonal,10,10,400,60,6,9254.495263897003
2947.9725,0.97,2181.895833333333,4097.0875,diagonal,10,10,400,60,9,9254.495263897003
2576.46,0.94,2231.478125,3956.3875,diagonal,10,10,400,80,3,9254.495263897003
2564.6175,0.955,2218.096875,3950.7,diagonal,10,10,400,80,6,9254.495263897003
2586.8275,0.9525,2209.715625,4095.275,diagonal,10,10,400,80,9,9254.495263897003
4007.37,1.0,,4007.37,diagonal,10,10,500,0,3,9254.495263897003
4035.386,1.0,,4035.386,diagonal,10,10,500,0,6,9254.495263897003
4068.182,1.0,,4068.182,diagonal,10,10,500,0,9,9254.495263897003
3643.358,0.976,2234.24,3995.6375,diagonal,10,10,500,20,3,9254.495263897003
3678.128,0.984,2215.95,4043.6725,diagonal,10,10,500,20,6,9254.495263897003
3683.104,0.984,2136.39,4069.7825,diagonal,10,10,500,20,9,9254.495263897003
3306.85,0.962,2247.84,4012.8566666666666,diagonal,10,10,500,40,3,9254.495263897003
3301.4,0.976,2215.005,4025.663333333333,diagonal,10,10,500,40,6,9254.495263897003
3317.94,0.976,2180.32,4076.3533333333335,diagonal,10,10,500,40,9,9254.495263897003
2957.61,0.96,2218.56,4066.185,diagonal,10,10,500,60,3,9254.495263897003
2920.56,0.956,2193.9666666666667,4010.45,diagonal,10,10,500,60,6,9254.495263897003
2940.888,0.964,2215.91,4028.355,diagonal,10,10,500,60,9,9254.495263897003
2601.71,0.94,2237.3125,4059.3,diagonal,10,10,500,80,3,9254.495263897003
2573.664,0.942,2197.19,4079.56,diagonal,10,10,500,80,6,9254.495263897003
2577.526,0.944,2202.765,4076.57,diagonal,10,10,500,80,9,9254.495263897003
4023.048333333333,1.0,,4023.048333333333,diagonal,10,10,600,0,3,9254.495263897003
4035.68,1.0,,4035.68,diagonal,10,10,600,0,6,9254.495263897003
4071.1266666666666,1.0,,4071.1266666666666,diagonal,10,10,600,0,9,9254.495263897003
3674.3333333333335,0.9833333333333332,2252.6666666666665,4029.75,diagonal,10,10,600,20,3,9254.495263897003
3658.825,0.9833333333333332,2205.366666666667,4022.189583333333,diagonal,10,10,600,20,6,9254.495263897003
3685.743333333333,0.9866666666666668,2140.366666666667,4072.0875,diagonal,10,10,600,20,9,9254.495263897003
3326.5,0.9716666666666668,2241.741666666667,4049.6722222222224,diagonal,10,10,600,40,3,9254.495263897003
3298.6766666666667,0.9633333333333334,2205.5333333333333,4027.438888888889,diagonal,10,10,600,40,6,9254.495263897003
3307.395,0.9733333333333334,2197.508333333333,4047.319444444444,diagonal,10,10,600,40,9,9254.495263897003
2956.431666666667,0.96,2243.5027777777777,4025.825,diagonal,10,10,600,60,3,9254.495263897003
2942.4816666666666,0.9516666666666668,2201.616666666667,4053.7791666666662,diagonal,10,10,600,60,6,9254.495263897003
2932.665,0.96,2191.525,4044.375,diagonal,10,10,600,60,9,9254.495263897003
2597.39,0.9416666666666668,2241.825,4019.65,diagonal,10,10,600,80,3,9254.495263897003
2581.1116666666667,0.9416666666666668,2203.5020833333333,4091.55,diagonal,10,10,600,80,6,9254.495263897003
2556.651666666666,0.9483333333333334,2191.125,4018.758333333333,diagonal,10,10,600,80,9,9254.495263897003
4026.68,1.0,,4026.68,diagonal,10,10,700,0,3,9254.495263897003
4034.368571428572,1.0,,4034.368571428572,diagonal,10,10,700,0,6,9254.495263897003
4061.701428571429,1.0,,4061.701428571429,diagonal,10,10,700,0,9,9254.495263897003
3674.6614285714286,0.9828571428571428,2251.6214285714286,4030.421428571429,diagonal,10,10,700,20,3,9254.495263897003
3679.2057142857134,0.9814285714285714,2184.1642857142856,4052.966071428572,diagonal,10,10,700,20,6,9254.495263897003
3681.6442857142856,0.9842857142857144,2180.3,4056.980357142857,diagonal,10,10,700,20,9,9254.495263897003
3316.9814285714288,0.9728571428571428,2241.675,4033.852380952381,diagonal,10,10,700,40,3,9254.495263897003
3317.6042857142857,0.9614285714285714,2211.2321428571427,4055.1857142857134,diagonal,10,10,700,40,6,9254.495263897003
3321.408571428572,0.9742857142857144,2204.682142857143,4065.892857142857,diagonal,10,10,700,40,9,9254.495263897003
2960.7657142857142,0.9571428571428572,2251.366666666667,4024.864285714286,diagonal,10,10,700,60,3,9254.495263897003
2957.9214285714284,0.9542857142857144,2195.7761904761905,4101.1392857142855,diagonal,10,10,700,60,6,9254.495263897003
2937.727142857143,0.9614285714285714,2188.8261904761903,4061.078571428572,diagonal,10,10,700,60,9,9254.495263897003
2597.2971428571427,0.9342857142857144,2245.4410714285714,4004.721428571429,diagonal,10,10,700,80,3,9254.495263897003
2596.681428571429,0.9385714285714286,2220.214285714286,4102.55,diagonal,10,10,700,80,6,9254.495263897003
2564.742857142857,0.9557142857142856,2185.269642857143,4082.635714285714,diagonal,10,10,700,80,9,9254.495263897003
4033.28875,1.0,,4033.28875,diagonal,10,10,800,0,3,9254.495263897003
4046.5775,1.0,,4046.5775,diagonal,10,10,800,0,6,9254.495263897003
4063.21875,1.0,,4063.21875,diagonal,10,10,800,0,9,9254.495263897003
3677.9875,0.98125,2249.1,4035.209375,diagonal,10,10,800,20,3,9254.495263897003
3694.6875,0.975,2173.70625,4074.9328125,diagonal,10,10,800,20,6,9254.495263897003
3685.7425,0.9875,2166.38125,4065.5828125,diagonal,10,10,800,20,9,9254.495263897003
3311.22875,0.9725,2249.11875,4019.3020833333335,diagonal,10,10,800,40,3,9254.495263897003
3324.7725,0.965,2203.85,4072.054166666667,diagonal,10,10,800,40,6,9254.495263897003
3297.31375,0.98,2175.90625,4044.91875,diagonal,10,10,800,40,9,9254.495263897003
2953.50375,0.94875,2256.1375,3999.553125,diagonal,10,10,800,60,3,9254.495263897003
2958.88,0.95125,2230.3104166666667,4051.734375,diagonal,10,10,800,60,6,9254.495263897003
2922.18,0.965,2179.860416666667,4035.659375,diagonal,10,10,800,60,9,9254.495263897003
2604.05125,0.935,2246.2859375,4035.1125,diagonal,10,10,800,80,3,9254.495263897003
2589.5025,0.9475,2228.978125,4031.6,diagonal,10,10,800,80,6,9254.495263897003
2572.00625,0.95125,2193.2609375,4086.9875,diagonal,10,10,800,80,9,9254.495263897003
4031.128888888889,1.0,,4031.128888888889,diagonal,10,10,900,0,3,9254.495263897003
4046.1455555555553,1.0,,4046.1455555555553,diagonal,10,10,900,0,6,9254.495263897003
4056.048888888889,1.0,,4056.048888888889,diagonal,10,10,900,0,9,9254.495263897003
3675.072222222222,0.9822222222222222,2270.65,4026.177777777778,diagonal,10,10,900,20,3,9254.495263897003
3686.343333333333,0.98,2219.405555555556,4053.0777777777776,diagonal,10,10,900,20,6,9254.495263897003
3675.984444444444,0.9866666666666668,2151.555555555556,4057.0916666666662,diagonal,10,10,900,20,9,9254.495263897003
3316.3166666666666,0.97,2254.675,4024.0777777777776,diagonal,10,10,900,40,3,9254.495263897003
3327.3888888888887,0.9733333333333334,2215.3722222222223,4068.733333333333,diagonal,10,10,900,40,6,9254.495263897003
3305.193333333333,0.9777777777777776,2169.5222222222224,4062.307407407408,diagonal,10,10,900,40,9,9254.495263897003
2958.5177777777776,0.9522222222222222,2249.685185185185,4021.766666666667,diagonal,10,10,900,60,3,9254.495263897003
2956.331111111111,0.9611111111111112,2225.1,4053.177777777778,diagonal,10,10,900,60,6,9254.495263897003
2928.41,0.9611111111111112,2191.7425925925927,4033.411111111111,diagonal,10,10,900,60,9,9254.495263897003
2600.432222222222,0.9311111111111112,2245.409722222222,4020.5222222222224,diagonal,10,10,900,80,3,9254.495263897003
2595.49,0.9511111111111112,2234.545833333333,4039.266666666667,diagonal,10,10,900,80,6,9254.495263897003
2555.121111111111,0.95,2190.3555555555554,4014.183333333333,diagonal,10,10,900,80,9,9254.495263897003
4039.796,1.0,,4039.796,diagonal,10,10,1000,0,3,9254.495263897003
4050.634,1.0,,4050.634,diagonal,10,10,1000,0,6,9254.495263897003
4052.426,1.0,,4052.426,diagonal,10,10,1000,0,9,9254.495263897003
3681.192,0.983,2285.455,4030.12625,diagonal,10,10,1000,20,3,9254.495263897003
3691.383,0.985,2208.17,4062.18625,diagonal,10,10,1000,20,6,9254.495263897003
3666.564,0.989,2156.0,4044.205,diagonal,10,10,1000,20,9,9254.495263897003
3315.066,0.967,2249.89,4025.183333333333,diagonal,10,10,1000,40,3,9254.495263897003
3326.829,0.972,2239.835,4051.491666666667,diagonal,10,10,1000,40,6,9254.495263897003
3285.355,0.976,2173.335,4026.701666666667,diagonal,10,10,1000,40,9,9254.495263897003
2964.125,0.95,2249.445,4036.145,diagonal,10,10,1000,60,3,9254.495263897003
2962.914,0.962,2237.5383333333334,4050.9775,diagonal,10,10,1000,60,6,9254.495263897003
2926.421,0.965,2186.7816666666668,4035.88,diagonal,10,10,1000,60,9,9254.495263897003
2616.828,0.93,2247.32125,4094.855,diagonal,10,10,1000,80,3,9254.495263897003
2597.986,0.949,2234.00375,4053.915,diagonal,10,10,1000,80,6,9254.495263897003
2563.872,0.947,2184.04875,4083.165,diagonal,10,10,1000,80,9,9254.495263897003
4367.93,1.0,,4367.93,diagonal,20,10,100,0,3,9254.495263897003
4334.52,1.0,,4334.52,diagonal,20,10,100,0,6,9254.495263897003
4314.4,1.0,,4314.4,diagonal,20,10,100,0,9,9254.495263897003
3968.94,0.98,2354.95,4372.4375,diagonal,20,10,100,20,3,9254.495263897003
3901.25,0.99,2253.55,4313.175,diagonal,20,10,100,20,6,9254.495263897003
3854.15,0.98,1942.35,4332.1,diagonal,20,10,100,20,9,9254.495263897003
3490.39,0.96,2237.15,4325.883333333333,diagonal,20,10,100,40,3,9254.495263897003
3492.99,0.98,2217.45,4343.35,diagonal,20,10,100,40,6,9254.495263897003
3415.08,0.98,2044.8,4328.6,diagonal,20,10,100,40,9,9254.495263897003
3066.45,0.93,2287.2,4235.325,diagonal,20,10,100,60,3,9254.495263897003
3049.43,0.95,2173.6,4363.175,diagonal,20,10,100,60,6,9254.495263897003
3008.0,0.95,2120.7833333333333,4338.825,diagonal,20,10,100,60,9,9254.495263897003
2683.78,0.91,2274.8625,4319.45,diagonal,20,10,100,80,3,9254.495263897003
2674.92,0.92,2245.8125,4391.35,diagonal,20,10,100,80,6,9254.495263897003
2556.72,0.94,2093.95,4407.8,diagonal,20,10,100,80,9,9254.495263897003
4358.65,1.0,,4358.65,diagonal,20,10,200,0,3,9254.495263897003
4382.705,1.0,,4382.705,diagonal,20,10,200,0,6,9254.495263897003
4366.39,1.0,,4366.39,diagonal,20,10,200,0,9,9254.495263897003
3947.665,0.985,2228.05,4377.56875,diagonal,20,10,200,20,3,9254.495263897003
3918.92,0.995,2231.55,4340.7625,diagonal,20,10,200,20,6,9254.495263897003
3919.07,0.99,2046.75,4387.15,diagonal,20,10,200,20,9,9254.495263897003
3485.24,0.965,2232.0,4320.733333333334,diagonal,20,10,200,40,3,9254.495263897003
3500.655,0.965,2234.8875,4344.5,diagonal,20,10,200,40,6,9254.495263897003
3462.845,0.975,2159.1625,4331.966666666666,diagonal,20,10,200,40,9,9254.495263897003
3067.715,0.955,2248.258333333333,4296.9,diagonal,20,10,200,60,3,9254.495263897003
3067.215,0.955,2209.0666666666666,4354.4375,diagonal,20,10,200,60,6,9254.495263897003
3004.585,0.96,2157.475,4275.25,diagonal,20,10,200,60,9,9254.495263897003
2635.895,0.935,2251.76875,4172.4,diagonal,20,10,200,80,3,9254.495263897003
2637.04,0.95,2203.61875,4370.725,diagonal,20,10,200,80,6,9254.495263897003
2591.01,0.935,2154.9125,4335.4,diagonal,20,10,200,80,9,9254.495263897003
4331.2733333333335,1.0,,4331.2733333333335,diagonal,20,10,300,0,3,9254.495263897003
4348.076666666667,1.0,,4348.076666666667,diagonal,20,10,300,0,6,9254.495263897003
4361.156666666667,1.0,,4361.156666666667,diagonal,20,10,300,0,9,9254.495263897003
3907.6,0.9766666666666668,2296.483333333333,4310.379166666667,diagonal,20,10,300,20,3,9254.495263897003
3923.643333333333,0.9866666666666668,2288.0666666666666,4332.5375,diagonal,20,10,300,20,6,9254.495263897003
3914.54,0.9833333333333332,2099.2833333333333,4368.354166666667,diagonal,20,10,300,20,9,9254.495263897003
3474.463333333333,0.9566666666666668,2292.6,4262.372222222222,diagonal,20,10,300,40,3,9254.495263897003
3492.87,0.9766666666666668,2216.375,4343.866666666667,diagonal,20,10,300,40,6,9254.495263897003
3448.343333333333,0.9566666666666668,2118.8083333333334,4334.7,diagonal,20,10,300,40,9,9254.495263897003
3063.21,0.9366666666666666,2249.688888888889,4283.491666666667,diagonal,20,10,300,60,3,9254.495263897003
3085.54,0.9666666666666668,2211.2833333333333,4396.925,diagonal,20,10,300,60,6,9254.495263897003
3031.6833333333334,0.95,2131.6388888888887,4381.75,diagonal,20,10,300,60,9,9254.495263897003
2631.366666666667,0.9166666666666666,2227.2375,4247.883333333333,diagonal,20,10,300,80,3,9254.495263897003
2650.69,0.9666666666666668,2195.0125,4473.4,diagonal,20,10,300,80,6,9254.495263897003
2615.2433333333333,0.94,2174.770833333333,4377.133333333333,diagonal,20,10,300,80,9,9254.495263897003
4302.5775,1.0,,4302.5775,diagonal,20,10,400,0,3,9254.495263897003
4352.1125,1.0,,4352.1125,diagonal,20,10,400,0,6,9254.495263897003
4374.05,1.0,,4374.05,diagonal,20,10,400,0,9,9254.495263897003
3864.0,0.975,2229.0375,4272.740625,diagonal,20,10,400,20,3,9254.495263897003
3916.1575,0.985,2186.8375,4348.4875,diagonal,20,10,400,20,6,9254.495263897003
3931.32,0.9825,2132.8875,4380.928125,diagonal,20,10,400,20,9,9254.495263897003
3454.115,0.9475,2237.96875,4264.879166666667,diagonal,20,10,400,40,3,9254.495263897003
3487.4,0.975,2171.0875,4364.941666666667,diagonal,20,10,400,40,6,9254.495263897003
3511.075,0.9725,2180.09375,4398.395833333333,diagonal,20,10,400,40,9,9254.495263897003
3066.57,0.945,2235.4875,4313.19375,diagonal,20,10,400,60,3,9254.495263897003
3043.95,0.97,2200.929166666667,4308.48125,diagonal,20,10,400,60,6,9254.495263897003
3070.9725,0.97,2181.895833333333,4404.5875,diagonal,20,10,400,60,9,9254.495263897003
2639.46,0.94,2231.478125,4271.3875,diagonal,20,10,400,80,3,9254.495263897003
2630.6175,0.955,2218.096875,4280.7,diagonal,20,10,400,80,6,9254.495263897003
2640.8275,0.9525,2209.715625,4365.275,diagonal,20,10,400,80,9,9254.495263897003
4296.57,1.0,,4296.57,diagonal,20,10,500,0,3,9254.495263897003
4337.786,1.0,,4337.786,diagonal,20,10,500,0,6,9254.495263897003
4371.782,1.0,,4371.782,diagonal,20,10,500,0,9,9254.495263897003
3874.958,0.976,2234.24,4285.1375,diagonal,20,10,500,20,3,9254.495263897003
3922.928,0.984,2215.95,4349.6725,diagonal,20,10,500,20,6,9254.495263897003
3935.104,0.984,2136.39,4384.7825,diagonal,20,10,500,20,9,9254.495263897003
3495.25,0.962,2247.84,4326.856666666667,diagonal,20,10,500,40,3,9254.495263897003
3477.8,0.976,2215.005,4319.663333333333,diagonal,20,10,500,40,6,9254.495263897003
3502.74,0.976,2180.32,4384.3533333333335,diagonal,20,10,500,40,9,9254.495263897003
3080.01,0.96,2218.56,4372.185,diagonal,20,10,500,60,3,9254.495263897003
3044.16,0.956,2193.9666666666667,4319.45,diagonal,20,10,500,60,6,9254.495263897003
3054.888,0.964,2215.91,4313.355,diagonal,20,10,500,60,9,9254.495263897003
2656.91,0.94,2237.3125,4335.3,diagonal,20,10,500,80,3,9254.495263897003
2621.664,0.942,2197.19,4319.56,diagonal,20,10,500,80,6,9254.495263897003
2642.326,0.944,2202.765,4400.57,diagonal,20,10,500,80,9,9254.495263897003
4313.048333333333,1.0,,4313.048333333333,diagonal,20,10,600,0,3,9254.495263897003
4335.68,1.0,,4335.68,diagonal,20,10,600,0,6,9254.495263897003
4379.126666666667,1.0,,4379.126666666667,diagonal,20,10,600,0,9,9254.495263897003
3914.3333333333335,0.9833333333333332,2252.6666666666665,4329.75,diagonal,20,10,600,20,3,9254.495263897003
3889.825,0.9833333333333332,2205.366666666667,4310.939583333334,diagonal,20,10,600,20,6,9254.495263897003
3931.743333333333,0.9866666666666668,2140.366666666667,4379.5875,diagonal,20,10,600,20,9,9254.495263897003
3502.5,0.9716666666666668,2241.741666666667,4343.005555555556,diagonal,20,10,600,40,3,9254.495263897003
3466.6766666666667,0.9633333333333334,2205.5333333333333,4307.438888888889,diagonal,20,10,600,40,6,9254.495263897003
3487.395,0.9733333333333334,2197.508333333333,4347.319444444444,diagonal,20,10,600,40,9,9254.495263897003
3062.431666666667,0.96,2243.5027777777777,4290.825,diagonal,20,10,600,60,3,9254.495263897003
3046.4816666666666,0.9516666666666668,2201.616666666667,4313.779166666666,diagonal,20,10,600,60,6,9254.495263897003
3060.665,0.96,2191.525,4364.375,diagonal,20,10,600,60,9,9254.495263897003
2655.39,0.9416666666666668,2241.825,4309.65,diagonal,20,10,600,80,3,9254.495263897003
2632.1116666666667,0.9416666666666668,2203.5020833333333,4346.55,diagonal,20,10,600,80,6,9254.495263897003
2619.651666666666,0.9483333333333334,2191.125,4333.758333333333,diagonal,20,10,600,80,9,9254.495263897003
4315.537142857143,1.0,,4315.537142857143,diagonal,20,10,700,0,3,9254.495263897003
4326.654285714286,1.0,,4326.654285714286,diagonal,20,10,700,0,6,9254.495263897003
4371.987142857143,1.0,,4371.987142857143,diagonal,20,10,700,0,9,9254.495263897003
3906.947142857143,0.9828571428571428,2251.6214285714286,4320.778571428571,diagonal,20,10,700,20,3,9254.495263897003
3908.062857142857,0.9814285714285714,2184.1642857142856,4339.0375,diagonal,20,10,700,20,6,9254.495263897003
3923.3585714285714,0.9842857142857144,2180.3,4359.123214285714,diagonal,20,10,700,20,9,9254.495263897003
3480.695714285714,0.9728571428571428,2241.675,4306.709523809524,diagonal,20,10,700,40,3,9254.495263897003
3477.89,0.9614285714285714,2211.2321428571427,4322.328571428571,diagonal,20,10,700,40,6,9254.495263897003
3503.1228571428574,0.9742857142857144,2204.682142857143,4368.75,diagonal,20,10,700,40,9,9254.495263897003
3070.48,0.9571428571428572,2251.366666666667,4299.15,diagonal,20,10,700,60,3,9254.495263897003
3059.9214285714284,0.9542857142857144,2195.7761904761905,4356.1392857142855,diagonal,20,10,700,60,6,9254.495263897003
3051.727142857143,0.9614285714285714,2188.8261904761903,4346.078571428571,diagonal,20,10,700,60,9,9254.495263897003
2656.44,0.9342857142857144,2245.4410714285714,4300.435714285714,diagonal,20,10,700,80,3,9254.495263897003
2652.3957142857143,0.9385714285714286,2220.214285714286,4381.121428571429,diagonal,20,10,700,80,6,9254.495263897003
2628.1714285714284,0.9557142857142856,2185.269642857143,4399.778571428571,diagonal,20,10,700,80,9,9254.495263897003
4319.78875,1.0,,4319.78875,diagonal,20,10,800,0,3,9254.495263897003
4335.3275,1.0,,4335.3275,diagonal,20,10,800,0,6,9254.495263897003
4365.46875,1.0,,4365.46875,diagonal,20,10,800,0,9,9254.495263897003
3909.7375,0.98125,2249.1,4324.896875,diagonal,20,10,800,20,3,9254.495263897003
3913.6875,0.975,2173.70625,4348.6828125,diagonal,20,10,800,20,6,9254.495263897003
3927.2425,0.9875,2166.38125,4367.4578125,diagonal,20,10,800,20,9,9254.495263897003
3479.97875,0.9725,2249.11875,4300.552083333333,diagonal,20,10,800,40,3,9254.495263897003
3490.5225,0.965,2203.85,4348.304166666667,diagonal,20,10,800,40,6,9254.495263897003
3475.06375,0.98,2175.90625,4341.16875,diagonal,20,10,800,40,9,9254.495263897003
3067.50375,0.94875,2256.1375,4284.553125,diagonal,20,10,800,60,3,9254.495263897003
3075.13,0.95125,2230.3104166666667,4342.359375,diagonal,20,10,800,60,6,9254.495263897003
3045.93,0.965,2179.860416666667,4345.034375,diagonal,20,10,800,60,9,9254.495263897003
2660.30125,0.935,2246.2859375,4316.3625,diagonal,20,10,800,80,3,9254.495263897003
2652.5025,0.9475,2228.978125,4346.6,diagonal,20,10,800,80,6,9254.495263897003
2636.50625,0.95125,2193.2609375,4409.4875,diagonal,20,10,800,80,9,9254.495263897003
4322.462222222222,1.0,,4322.462222222222,diagonal,20,10,900,0,3,9254.495263897003
4338.812222222222,1.0,,4338.812222222222,diagonal,20,10,900,0,6,9254.495263897003
4356.715555555556,1.0,,4356.715555555556,diagonal,20,10,900,0,9,9254.495263897003
3906.405555555556,0.9822222222222222,2270.65,4315.344444444445,diagonal,20,10,900,20,3,9254.495263897003
3914.343333333333,0.98,2219.405555555556,4338.077777777778,diagonal,20,10,900,20,6,9254.495263897003
3917.317777777778,0.9866666666666668,2151.555555555556,4358.758333333333,diagonal,20,10,900,20,9,9254.495263897003
3482.3166666666666,0.97,2254.675,4300.7444444444445,diagonal,20,10,900,40,3,9254.495263897003
3502.722222222222,0.9733333333333334,2215.3722222222223,4360.955555555555,diagonal,20,10,900,40,6,9254.495263897003
3485.86,0.9777777777777776,2169.5222222222224,4363.418518518519,diagonal,20,10,900,40,9,9254.495263897003
3067.1844444444446,0.9522222222222222,2249.685185185185,4293.433333333333,diagonal,20,10,900,60,3,9254.495263897003
3079.6644444444446,0.9611111111111112,2225.1,4361.511111111111,diagonal,20,10,900,60,6,9254.495263897003
3059.076666666667,0.9611111111111112,2191.7425925925927,4360.077777777778,diagonal,20,10,900,60,9,9254.495263897003
2663.0988888888887,0.9311111111111112,2245.409722222222,4333.855555555556,diagonal,20,10,900,80,3,9254.495263897003
2658.8233333333333,0.9511111111111112,2234.545833333333,4355.933333333333,diagonal,20,10,900,80,6,9254.495263897003
2622.454444444445,0.95,2190.3555555555554,4350.85,diagonal,20,10,900,80,9,9254.495263897003
4327.796,1.0,,4327.796,diagonal,20,10,1000,0,3,9254.495263897003
4347.034,1.0,,4347.034,diagonal,20,10,1000,0,6,9254.495263897003
4355.426,1.0,,4355.426,diagonal,20,10,1000,0,9,9254.495263897003
3911.592,0.983,2285.455,4318.12625,diagonal,20,10,1000,20,3,9254.495263897003
3924.183,0.985,2208.17,4353.18625,diagonal,20,10,1000,20,6,9254.495263897003
3910.764,0.989,2156.0,4349.455,diagonal,20,10,1000,20,9,9254.495263897003
3486.666,0.967,2249.89,4311.183333333333,diagonal,20,10,1000,40,3,9254.495263897003
3511.029,0.972,2239.835,4358.491666666667,diagonal,20,10,1000,40,6,9254.495263897003
3475.555,0.976,2173.335,4343.701666666667,diagonal,20,10,1000,40,9,9254.495263897003
3085.325,0.95,2249.445,4339.145,diagonal,20,10,1000,60,3,9254.495263897003
3081.714,0.962,2237.5383333333334,4347.9775,diagonal,20,10,1000,60,6,9254.495263897003
3051.821,0.965,2186.7816666666668,4349.38,diagonal,20,10,1000,60,9,9254.495263897003
2679.828,0.93,2247.32125,4409.855,diagonal,20,10,1000,80,3,9254.495263897003
2657.386,0.949,2234.00375,4350.915,diagonal,20,10,1000,80,6,9254.495263897003
2623.272,0.947,2184.04875,4380.165,diagonal,20,10,1000,80,9,9254.495263897003
4739.93,1.0,,4739.93,diagonal,30,10,100,0,3,9254.495263897003
4562.52,1.0,,4562.52,diagonal,30,10,100,0,6,9254.495263897003
4662.4,1.0,,4662.4,diagonal,30,10,100,0,9,9254.495263897003
4238.94,0.98,2354.95,4709.9375,diagonal,30,10,100,20,3,9254.495263897003
4051.25,0.99,2253.55,4500.675,diagonal,30,10,100,20,6,9254.495263897003
4130.15,0.98,1942.35,4677.1,diagonal,30,10,100,20,9,9254.495263897003
3706.39,0.96,2237.15,4685.883333333333,diagonal,30,10,100,40,3,9254.495263897003
3624.99,0.98,2217.45,4563.35,diagonal,30,10,100,40,6,9254.495263897003
3673.08,0.98,2044.8,4758.6,diagonal,30,10,100,40,9,9254.495263897003
3228.45,0.93,2287.2,4640.325,diagonal,30,10,100,60,3,9254.495263897003
3133.43,0.95,2173.6,4573.175,diagonal,30,10,100,60,6,9254.495263897003
3206.0,0.95,2120.7833333333333,4833.825,diagonal,30,10,100,60,9,9254.495263897003
2755.78,0.91,2274.8625,4679.45,diagonal,30,10,100,80,3,9254.495263897003
2710.92,0.92,2245.8125,4571.35,diagonal,30,10,100,80,6,9254.495263897003
2640.72,0.94,2093.95,4827.8,diagonal,30,10,100,80,9,9254.495263897003
4682.65,1.0,,4682.65,diagonal,30,10,200,0,3,9254.495263897003
4622.705,1.0,,4622.705,diagonal,30,10,200,0,6,9254.495263897003
4738.39,1.0,,4738.39,diagonal,30,10,200,0,9,9254.495263897003
4178.665,0.985,2228.05,4666.31875,diagonal,30,10,200,20,3,9254.495263897003
4110.92,0.995,2231.55,4580.7625,diagonal,30,10,200,20,6,9254.495263897003
4192.07,0.99,2046.75,4728.4,diagonal,30,10,200,20,9,9254.495263897003
